GeneSet	Description	PValue	FDR	neg_log10_pval	Genes	GeneSetSize	gene_set	fold_enrichment	ratio_intersection_term	ratio_intersection_query
GO:0045597	positive regulation of cell differentiation	1.65196825278052e-05	1.65196825278052e-05	4.78199830312624	Pcp4,Ptprz1,Inhba,Trpc6,Gdpd2,Msx2,Ptn,Prkg2,Btc,Fgf2,Ptgs2,Ntn1,Wnt5b,Wnt7b,Cysltr1,Fzd3,Mme,Wnt4,Map1b,Gas6,Heyl,Wnt5a,Tgm2,Htr2a,Bcl6,Adamts20,Ngfr,Igf1,Jag1,Fgfr1,Dkkl1,Etv4,Kitl,Egr2,Igfbp3,Il6,Bmp7,Smarcd3,Ar,Snai2,Map6,Serpine1,Zfp385a,Csf1,Pde5a,Prox1,Enpp2,Sox6,Vegfc,Emp2,Cd34,Wls,Tnf,Serpinf1,Camk1,Foxa1,Cdon,Gcnt2,Epha4,Socs5,Dlg4,Rara,Jak2,Sema7a,Mmd,Runx1,Rb1,App,Il6st,Sema5a,Bmpr2,Mecp2,Syap1,Il33,Nptn,Arhgef2,Skil,Bnip2,Rab21,Shoc2,Vezf1,Braf,Dscam,Cyp26b1	840	6onl_n	2.35655526992288	0.1	0.107969151670951
GO:0022603	regulation of anatomical structure morphogenesis	2.13442194395025e-05	2.13442194395025e-05	4.67071972276752	Ptprz1,Cyp1b1,Trpc6,Ptn,P2ry1,Fgf2,Ntn1,Cst3,Tnfrsf11b,Wnt5b,Chi3l1,F3,Map2,Alox12,Cysltr1,Ednra,Thbs4,Wnt4,Map1b,Wnt5a,Ngfr,Esr1,Jag1,Fgfr1,Il6,Bmp7,Cemip2,Lpar1,Smoc2,Ccl11,Ar,Prag1,Dcn,Reck,Ccl2,Snai2,Map6,Chn1,Serpine1,Csf1,Cd44,Hmox1,Ecscr,Enpp2,Vegfc,Sdc2,Emp2,Cd34,Wls,Tnf,Serpinf1,Sulf1,Spred1,S100a13,Itgb8,Ecm1,Prkca,Ago4,Epha4,Anxa3,Dlg4,Sema6d,Nf1,Sema7a	798	6onl_n	2.59787277380731	0.0802005012531328	0.113074204946996
GO:0030879	mammary gland development	2.27117986686851e-05	2.27117986686851e-05	4.64374847031782	Pgr,Msx2,Itga2,Pinc,Cdo1,Areg,Igfbp5,Fgf2,Ntn1,Tbx3,Wnt7b,Wnt4,Wnt5a,Igf1,Esr1,Etv4,Ccl11,Ar,Ccl2	134	6onl_n	7.55696806664353	0.141791044776119	0.0552325581395349
GO:0048870	cell motility	2.88159418547406e-05	2.88159418547406e-05	4.54036718084987	Ptprz1,Pgr,Cyp1b1,Msx2,Itga2,Ptn,Apod,Ndnf,P2ry1,Igfbp5,Ptprt,Fgf2,Ptgs2,Ntn1,Gfra1,Lratd1,Flrt3,Wnt5b,Gli1,Abhd2,Alox12,Stc1,Rsph9,Fzd3,Myoc,Ednra,Thbs4,Tacr1,Wnt4,Timp1,Gas6,Wnt5a,Bcl6,Ngfr,Igf1,Jag1,Fgfr1,Cfap54,Mctp1,Kitl,Tuba1a,Il1r1,Flrt2,Igfbp3,Bmp7,Ano6,Plau,Lpar1,Pfn2,Smoc2,Chl1,Vcam1,Magi2,Ccl11,Fbln1,Prag1,Dcn,Reck,Ccl2,Nox4,Snai2,Cadm4,Serpine1,Csf1,Cxcl1,Cd44,Prox1,Hmox1,Sele,Selp,Enpp2,Matn2,Peak1,Vegfc,Sdc2,Emp2,Cd34,Itgav,Tnf,Ttbk2,Serpinf1,Rhoc,Sulf1,Spred1,Sh3d21,Ecm1,Prkca,Mapre2,Gcnt2,Plat,Epha4,Efnb1,Cd47,Anxa3,Sema6d,Jak2,Cdc42bpa,Nf1,Sema7a,Mgat5,Cep85l,Ssh1,Vav3,App,Hyal2,Il6st,Akt3,Cxcl15,Mospd2,Ston1,Adam10,Lrig2,Bmpr2,Mecp2,Prr5l	1470	6onl_n	2.13754473473443	0.0782312925170068	0.171385991058122
GO:0002009	morphogenesis of an epithelium	3.29747185098178e-05	3.29747185098178e-05	4.48181890314034	Pgr,Msx2,Krt6a,Areg,Igfbp5,Fgf2,Lgr5,Ntn1,Flrt3,Wnt5b,Tbx3,Fst,Alox12,Wnt7b,Fzd3,Ednra,Wnt4,Aldh1a3,Wnt5a,Tgm2,Ngfr,Igf1,Esr1,Jag1,Fgfr1,Aldh1a1,Etv4,Il6,Bmp7,Ccl11,Ar,Snai2,Hoxb2,Csf1,Cd44,Prox1,Vegfc,Tnf,Rhoc,Sulf1	462	6onl_n	3.46585001606836	0.0865800865800866	0.0873362445414847
GO:0048646	anatomical structure formation involved in morphogenesis	3.32220908808673e-05	3.32220908808673e-05	4.47857303806622	Inhba,Cyp1b1,Msx2,Itga2,Ptn,Ndnf,Fgf2,Ptgs2,Hey1,Ugt8a,Slc44a4,Chi3l1,Hey2,F3,Tbx3,Lepr,Wnt7b,Cysltr1,Fzd3,Meis1,Ednra,Thbs4,Wnt4,Aldh1a3,Heyl,Wnt5a,Tgm2,Bcl6,Ngfr,Fgfr1,Aldh1a1,Tm4sf1,Egr2,Bmp7,Plau,Rbm20,Smarcd3,Cemip2,Smoc2,Ccl11,Ar,Dcn,Reck,Ccl2,Snai2,Tnfaip2,Serpine1,Zfp385a,Prox1,Twsg1,Hmox1,Ecscr,Vegfc,Emp2,Cd34,Itgav,Wls,Tnf,Serpinf1,Emcn,Sulf1,Spred1,Itgb8,Ecm1,Adamts15,Camk1,Foxa1,Col11a1,Prkca,Anxa2,Csrp2,Cdon	1037	6onl_n	2.51570927081388	0.0694310511089682	0.142292490118577
GO:0050767	regulation of neurogenesis	3.37395998587344e-05	3.37395998587344e-05	4.47186007231518	Ptprz1,Trpc6,Ptn,Fgf2,Ntn1,Bhlhe41,Hey2,Map2,Wnt7b,Cysltr1,Fzd3,Mme,Map1b,Heyl,Wnt5a,Tgm2,Igf1,Egr2,Il6,Bmp7,Smarcd3,Ccl11,Map6,Prox1,Enpp2,Vegfc,Wls,Tnf,Serpinf1,Anxa2,Cdon,Epha4,Dlg4,Sema6d,Hook3,Nf1,Sema7a,S100a10,Rb1,Il6st,Sema5a,Bmpr2,Mecp2,Il33,Nptn,Arhgef2,Skil,Rab21,Braf,Dscam,Ulk2	405	6onl_n	2.95990503323837	0.125925925925926	0.0653846153846154
GO:0051960	regulation of nervous system development	5.47347886868953e-05	5.47347886868953e-05	4.26173655424529	Ptprz1,Asic2,Trpc6,Ptn,Fgf2,Lrrn1,Ntn1,Flrt3,Bhlhe41,Hey2,Map2,Wnt7b,Cysltr1,Fzd3,Mme,Map1b,Heyl,Wnt5a,Tgm2,Ngfr,Igf1,Egr2,Flrt2,Il6,Bmp7,Smarcd3,Ccl11,Map6,Prox1,Enpp2,Vegfc,Wls,Tnf,Serpinf1,Anxa2,Cdon,Epha4,Dlg4,Sema6d,Rara,Hook3,Nf1,Sema7a,S100a10,Rb1,Il6st,Sema5a,Bmpr2,Mecp2,Il33,Nptn,Arhgef2,Skil,Rab21,Braf,Dscam,Ulk2	481	6onl_n	2.7854309931233	0.118503118503119	0.0730769230769231
GO:0007599	hemostasis	8.02650760305055e-05	8.02650760305055e-05	4.0954733785876	Fgg,P2ry1,Fgb,F3,Alox12,F5,Gas6,Pla2g4a,Stxbp1,Il6,Entpd1,Ano6,Plau,Tfpi2,Fbln1,Procr,Serpine1,Zfp385a,Selp,Entpd2,Prkca,Anxa2,Plat,Jak2	151	6onl_n	5.27900950187158	0.158940397350993	0.0434782608695652
GO:0050673	epithelial cell proliferation	8.38200638874417e-05	8.38200638874417e-05	4.07665201248389	Pgr,Ptn,Rasgrf1,Areg,Igfbp5,Fgf2,Lgr5,Fa2h,Gli1,F3,Fst,Ednra,Thbs4,Tacr1,Wnt5a,Ngfr,Igf1,Esr1,Jag1,Fgfr1,Etv4,Igfbp3,Il6,Plau,Ccl11,Rian,Ar,Ccl2,Snai2,Prox1,Hmox1,Vegfc,Cd34,Tnf,Serpinf1,Sulf1,Cdkn1a,Ecm1,Prkca	418	6onl_n	3.45573437726548	0.0933014354066986	0.0787878787878788
GO:0051094	positive regulation of developmental process	9.77333494488678e-05	9.77333494488678e-05	4.00995721713849	Pcp4,Ptprz1,Asic2,Inhba,Cyp1b1,Trpc6,Gdpd2,Msx2,Ptn,Prkg2,Btc,Fgf2,Ptgs2,Lrrn1,Ntn1,Flrt3,Wnt5b,Chi3l1,Gli1,Hey2,F3,Fst,Alox12,Wnt7b,Cysltr1,Fzd3,Ednra,Mme,Wnt4,Map1b,Gas6,Heyl,Wnt5a,Tgm2,Htr2a,Bcl6,Adamts20,Ngfr,Igf1,Jag1,Fgfr1,Dkkl1,Etv4,Kitl,Egr2,Flrt2,Igfbp3,Il6,Bmp7,Ano6,Smarcd3,Lpar1,Smoc2,Ccl11,Ar,Dcn,Snai2,Map6,Serpine1,Zfp385a,Csf1,Pde5a,Prox1,Hmox1,Enpp2,Sox6,Vegfc,Emp2,Cd34,Wls,Tnf,Serpinf1,Itgb8,Ecm1,Camk1,Foxa1,Prkca,Cdon,Gcnt2,Epha4,Socs5,Anxa3,Dlg4,Rara,Jak2,Sema7a,Mmd,Runx1,Rb1,App,Il6st,Sema5a,Akt3,Capn2,Hmgcr,Bmpr2,Mecp2,Syap1,Tmem106b,Il33,Nptn,Arhgef2,Skil,Bnip2,Rab21,Shoc2,Prkaa1,Vezf1,Braf,Dscam,Cyp26b1	1243	6onl_n	2.10440575190217	0.0893000804505229	0.1426735218509
GO:0035295	tube development	0.000141910196125823	0.000141910196125823	3.84798639973562	Pgr,Cyp1b1,Msx2,Ptn,Ndnf,Inhbb,Areg,Igfbp5,Fgf2,Ptgs2,Lgr5,Ntn1,Hey1,Chi3l1,Gli1,Hey2,F3,Tbx3,Alox12,Lepr,Wnt7b,Cysltr1,Fzd3,Meis1,Ednra,Thbs4,Mme,Wnt4,Heyl,Wnt5a,Tgm2,Ngfr,Igf1,Esr1,Jag1,Fgfr1,Etv4,Bmp7,Plau,Cemip2,Smoc2,Ccl11,Ar,Dcn,Reck,Ccl2,Tnfaip2,Sall2,Serpine1,Csf1,Prox1,Hmox1,Ecscr,Vegfc,Emp2,Cd34,Itgav,Tnf,Ttbk2,Serpinf1,Emcn,Sulf1,Spred1,Itgb8,Ecm1,Foxa1,Prkca,Anxa2	1006	6onl_n	2.49351376649559	0.0675944333996024	0.13682092555332
GO:0010812	negative regulation of cell-substrate adhesion	0.000175838766563338	0.000175838766563338	3.75488537130716	Ptprz1,Meltf,Apod,Myoc,Bcl6,Jag1,Arhgap6,Fbln1,Serpine1,Enpp2,Lgals1,Gcnt2,Nf1,Acer2	54	6onl_n	8.11136392365061	0.259259259259259	0.0238907849829352
GO:0048699	generation of neurons	0.000195108692489737	0.000195108692489737	3.70972338147052	Pcp4,Ptprz1,Inhba,Trpc6,Cntnap2,Ptn,Col25a1,Apod,Kif5c,Rasgrf1,Ndnf,Areg,Fgf2,Mycl,Ntn1,Ugt8a,Gfra1,Slc44a4,Flrt3,Wnt5b,A830082K12Rik,Ntm,Hey2,Map2,Wnt7b,Fzd3,Meis1,Etv1,Myoc,Ednra,Thbs4,Wnt4,Map1b,Gas6,Heyl,Wnt5a,Mboat1,Bcl6,Alcam,Ngfr,Jag1,Fgfr1,Etv4,Egr2,Tuba1a,Stxbp1,Il1r1,Flrt2,Il6,Megf9,Bmp7,Nyap1,Smarcd3,Lpar1,Chl1,Vcam1,Magi2,Prag1,Map6,Adcy1,Chn1,Prox1,Matn2,Vegfc,Sdc2,Wls,Creb3l2,Serpinf1,Lgals1,Hmcn2,Camk1,Foxa1,Cdon,Lifr,Epha4,Ptpn9,Efnb1,Tsku,Ugdh,Dlg4,Sema6d,Rara,Id3,Jak2,Nf1,Sema7a,Mmd,Kif3c,C9orf72,Cep85l,Btbd3,Rb1,App,Rora,Sema5a,Itm2c,Tmem30a,Enc1,Adam10,Lrig2,Bmpr2,Mecp2,Tmem106b,Dennd5a,Mosmo,Pgrmc1,Nptn,Arhgef2,Skil,Bnip2,Rab21,Taok1,Atp7a,Rab11a,Shoc2,Grcc10,Braf,Dscam,Ulk2,Cbfa2t2,Ptpn5	1353	6onl_n	2.06762423235834	0.0894308943089431	0.152585119798235
GO:0007596	blood coagulation	0.000263169952965482	0.000263169952965482	3.57976369714851	Fgg,P2ry1,Fgb,F3,Alox12,F5,Gas6,Pla2g4a,Stxbp1,Il6,Entpd1,Ano6,Plau,Tfpi2,Fbln1,Procr,Serpine1,Selp,Entpd2,Prkca,Anxa2,Plat,Jak2	147	6onl_n	5.19671201814059	0.156462585034014	0.0416666666666667
GO:0030182	neuron differentiation	0.000263199553395592	0.000263199553395592	3.57971485198055	Pcp4,Ptprz1,Inhba,Trpc6,Cntnap2,Ptn,Col25a1,Apod,Kif5c,Rasgrf1,Ndnf,Areg,Fgf2,Mycl,Ntn1,Ugt8a,Gfra1,Slc44a4,Flrt3,Wnt5b,A830082K12Rik,Ntm,Hey2,Map2,Wnt7b,Fzd3,Meis1,Etv1,Myoc,Ednra,Thbs4,Wnt4,Map1b,Heyl,Wnt5a,Mboat1,Bcl6,Alcam,Ngfr,Jag1,Fgfr1,Etv4,Egr2,Tuba1a,Stxbp1,Flrt2,Il6,Megf9,Bmp7,Nyap1,Lpar1,Chl1,Vcam1,Magi2,Prag1,Map6,Adcy1,Chn1,Prox1,Matn2,Sdc2,Wls,Creb3l2,Serpinf1,Lgals1,Hmcn2,Camk1,Foxa1,Cdon,Lifr,Epha4,Ptpn9,Efnb1,Tsku,Ugdh,Dlg4,Sema6d,Rara,Id3,Jak2,Nf1,Sema7a,Mmd,Kif3c,C9orf72,Btbd3,Rb1,App,Rora,Sema5a,Itm2c,Tmem30a,Enc1,Adam10,Lrig2,Bmpr2,Mecp2,Tmem106b,Dennd5a,Mosmo,Pgrmc1,Nptn,Arhgef2,Skil,Bnip2,Rab21,Taok1,Atp7a,Rab11a,Shoc2,Grcc10,Braf,Dscam,Ulk2,Cbfa2t2,Ptpn5	1284	6onl_n	2.08870451340192	0.0903426791277259	0.146279949558638
GO:0031175	neuron projection development	0.00030151262117827	0.00030151262117827	3.52069450377805	Pcp4,Ptprz1,Trpc6,Cntnap2,Ptn,Col25a1,Apod,Kif5c,Rasgrf1,Ndnf,Areg,Ntn1,Ugt8a,Gfra1,Flrt3,Ntm,Map2,Wnt7b,Fzd3,Etv1,Myoc,Ednra,Thbs4,Map1b,Wnt5a,Mboat1,Alcam,Ngfr,Fgfr1,Etv4,Egr2,Tuba1a,Stxbp1,Flrt2,Il6,Megf9,Bmp7,Nyap1,Lpar1,Chl1,Magi2,Prag1,Map6,Adcy1,Chn1,Matn2,Sdc2,Wls,Creb3l2,Serpinf1,Lgals1,Hmcn2,Camk1,Lifr,Epha4,Ptpn9,Efnb1,Tsku,Dlg4,Sema6d,Jak2,Nf1,Sema7a,Kif3c,C9orf72,Btbd3,Rb1,App,Sema5a,Itm2c,Tmem30a,Enc1,Adam10,Lrig2,Bmpr2,Mecp2,Tmem106b,Dennd5a,Pgrmc1,Nptn,Skil,Rab21,Atp7a,Rab11a,Shoc2,Grcc10,Braf,Dscam,Ulk2,Cbfa2t2,Ptpn5	968	6onl_n	2.1734521067606	0.0940082644628099	0.114754098360656
GO:0051241	negative regulation of multicellular organismal process	0.000344924530832006	0.000344924530832006	3.46227591776329	Inhba,Trpc6,Cntnap2,Fgg,Msx2,Ptn,Apod,Inhbb,Igfbp5,Ptgs2,Ntn1,Cst3,Tnfrsf11b,Fgb,Hey2,Stc2,Map2,Alox12,Stc1,Lepr,Wnt7b,Thbs4,Wnt4,Timp1,Cd200,Gas6,Wnt5a,Bcl6,Ngfr,Igf1,Fgfr1,Aldh1a1,Etv4,Il6,Bmp7,Plau,Pfn2,Ccl11,Rian,Fbln1,Dcn,Procr,Ccl2,Snai2,Serpine1,Prnp,Irak3,Pde5a,Prox1,Twsg1,Hmox1,Ecscr,Sox6,Cd34,Fgl2,Tnf,Serpinf1,Sulf1,Spred1,Laptm4b,Ecm1,Foxa1,Anxa2,Plat,Epha4,Tsku,Socs5,Sema6d,Rara,Jak2,Hook3,Nf1,Sema7a,Nfkb1,Aida,Rb1,App,Sema5a,Hmgcr,Bmpr2,Mecp2,Sri,Il33,Gnai2,Ndfip1,Nptn,Rock2	1017	6onl_n	2.25668385645466	0.0855457227138643	0.125179856115108
GO:0050817	coagulation	0.000362851033677916	0.000362851033677916	3.44027163537705	Fgg,P2ry1,Fgb,F3,Alox12,F5,Gas6,Pla2g4a,Stxbp1,Il6,Entpd1,Ano6,Plau,Tfpi2,Fbln1,Procr,Serpine1,Selp,Entpd2,Prkca,Anxa2,Plat,Jak2	148	6onl_n	5.1615990990991	0.155405405405405	0.0416666666666667
GO:0061138	morphogenesis of a branching epithelium	0.000419399983382935	0.000419399983382935	3.37737159107788	Pgr,Msx2,Areg,Fgf2,Tbx3,Ednra,Wnt4,Wnt5a,Tgm2,Igf1,Esr1,Fgfr1,Etv4,Il6,Bmp7,Ccl11,Ar,Snai2,Csf1,Prox1,Tnf,Sulf1,Foxa1	177	6onl_n	4.86200853222645	0.129943502824859	0.0469387755102041
GO:0001525	angiogenesis	0.000448887493482269	0.000448887493482269	3.34786249436957	Cyp1b1,Ptn,Ndnf,Fgf2,Ptgs2,Hey1,Chi3l1,F3,Lepr,Wnt7b,Cysltr1,Meis1,Ednra,Thbs4,Wnt5a,Ngfr,Fgfr1,Plau,Cemip2,Smoc2,Ccl11,Dcn,Reck,Ccl2,Tnfaip2,Serpine1,Hmox1,Ecscr,Vegfc,Emp2,Cd34,Itgav,Tnf,Serpinf1,Emcn,Sulf1,Spred1,Itgb8,Ecm1,Prkca,Anxa2,Cd47,Anxa3,Nf1,Vav3,Rora,Epgn,Akt3	493	6onl_n	2.81110986887288	0.0973630831643002	0.0755905511811024
GO:1901342	regulation of vasculature development	0.000476307202416045	0.000476307202416045	3.32211285131248	Cyp1b1,Ptn,Fgf2,Chi3l1,F3,Cysltr1,Thbs4,Wnt4,Wnt5a,Ngfr,Cemip2,Smoc2,Ccl11,Dcn,Reck,Ccl2,Serpine1,Hmox1,Ecscr,Vegfc,Emp2,Cd34,Tnf,Serpinf1,Sulf1,Spred1,Itgb8,Ecm1,Prkca	274	6onl_n	3.92012091720121	0.105839416058394	0.0585858585858586
GO:0048514	blood vessel morphogenesis	0.00048287370069643	0.00048287370069643	3.31616644743347	Cyp1b1,Ptn,Ndnf,Fgf2,Ptgs2,Hey1,Chi3l1,Hey2,F3,Lepr,Wnt7b,Cysltr1,Meis1,Ednra,Thbs4,Wnt4,Wnt5a,Ngfr,Jag1,Fgfr1,Plau,Cemip2,Smoc2,Ccl11,Dcn,Reck,Ccl2,Tnfaip2,Serpine1,Prox1,Hmox1,Ecscr,Vegfc,Emp2,Cd34,Itgav,Tnf,Serpinf1,Emcn,Sulf1,Spred1,Itgb8,Ecm1,Prkca,Anxa2,Cd47,Anxa3,Nf1,Vav3,Rora,Epgn,Akt3,Tiparp,Bmpr2,Mecp2	580	6onl_n	2.5987577959899	0.0948275862068965	0.0822122571001495
GO:0007166	cell surface receptor signaling pathway	0.000530430318312278	0.000530430318312278	3.27537166050937	Hp,Inhba,Cyp1b1,Cntnap2,Fzd10,Fgg,Msx2,Krt6a,Nrg4,Adgrg2,Itga2,Pappa2,Ptn,Apod,Btc,Clca3a2,P2ry1,Inhbb,Areg,Igfbp5,Ptprt,Fgf2,Lgr5,Hey1,Gfra1,Fgb,Flrt3,Enho,Grem2,Wnt5b,Gli1,Hey2,F3,Irs1,Fst,Lepr,Wnt7b,Cysltr1,Fzd3,Myoc,Ednra,Cntfr,Wnt4,Timp1,Mal,Rbms3,Gas6,Heyl,Wnt5a,Sort1,Osmr,Cilp,Bcl6,Ngfr,Igf1,Esr1,Jag1,Fgfr1,Dkkl1,Kitl,Tuba1a,Il1r1,Flrt2,Igfbp3,Il6,Adcy5,Ackr1,Chrnb1,Bmp7,Ano6,Plau,Smoc2,Magi2,Ccl11,Rian,Sema3b,Ar,Pmepa1,Prag1,Dcn,Reck,Mpp2,Ccl2,Snai2,Cadm4,Il13ra1,Chn1,Serpine1,Prnp,Irak3,Csf1,Cxcl1,Cd44,Twsg1,Tnfsf10,Hmox1,Plce1,Vegfc,Emp2,Aph1c,Itgav,Wls,Tnf,Ttbk2,Sulf1,Spred1,Glis2,Sqstm1,Itgb8,Ecm1,Foxa1,Prkca,Ro60,Cdon,Gcnt2,Lifr,Iigp1,Plat,Epha4,Efnb1,Tsku,Tmem67,Socs5,Cd47,Dlg4,Sema6d,Jak2,Leprot,Nf1,Sema7a,Mgat5,Ptpn12,Nfkb1,Ifitm3,Tspan5,Ssh1,Bcl2l1,Rb1,Vav3,App,Rora,Dstyk,Hyal2,Il6st,Epgn,Itm2c,Cxcl15,Tiparp,Ston1,Mllt11,Adam10,Lrig2,Bmpr2,Mecp2,Bag3,Mosmo,Il33,Gnai2,Nptn,Xiap,Cpeb4	2278	6onl_n	1.85907369221913	0.0706760316066725	0.230989956958393
GO:0007275	multicellular organism development	0.000613416341536104	0.000613416341536104	3.21224465850609	Hp,Pcp4,Ptprz1,Asic2,Pgr,Inhba,Cyp1b1,Trpc6,Cntnap2,Msx2,Nrg4,Itga2,Pappa2,Ptn,Col25a1,Adam1b,Apod,Kif5c,Prkg2,Upk3a,Rasgrf1,Pinc,Ndnf,P2ry1,Inhbb,Areg,Igfbp5,Fgf2,Ptgs2,Mycl,Lrrn1,Lgr5,Ntn1,Hey1,Ugt8a,Tnfrsf11b,Gfra1,Slc44a4,Flrt3,Bhlhe41,Grem2,Fa2h,Wnt5b,A830082K12Rik,Chi3l1,Gli1,Ntm,Hey2,Stc2,F3,Map2,Tbx3,Nhs,Lrrc4,Fst,Alox12,Stc1,Aldh3a2,Lepr,Wnt7b,Cysltr1,Fzd3,Meis1,Etv1,Myoc,Ednra,Thbs4,Mme,Wnt4,Aldh1a3,Timp1,Mal,Map1b,Bace2,Icam5,Gas6,Heyl,Wnt5a,Tgm2,Mboat1,Cldn11,Mamld1,Bcl6,Alcam,Ngfr,Igf1,Esr1,Jag1,Rgs9,Fgfr1,Aldh1a1,Gcnt4,Pcdhb16,Tm4sf1,Etv4,Kitl,Egr2,Pla2g4a,Tuba1a,Bgn,Basp1,Stxbp1,Il1r1,Flrt2,Il6,Megf9,Bmp7,Nyap1,Ano6,Plau,Rbm20,Smarcd3,Cemip2,Lpar1,Smoc2,Chl1,Vcam1,Magi2,Ccl11,Fbln1,Sema3b,Ar,Prag1,Dcn,Reck,Ccl2,Nox4,Snai2,Map6,Tnfaip2,Sall2,Lhfpl2,Adcy1,Lmx1b,Chn1,Serpine1,Hoxb2,Irak3,Csf1,Cd44,Col14a1,Prox1,Twsg1,Tnfsf10,Hmox1,Tbx15,Ecscr,Enpp2,Nectin3,Sox6,Matn2,Pdlim4,Plce1,Vegfc,Sdc2,Emp2,Aph1c,Cd34,Itgav,Fgl2,Wls,Tnf,Ttbk2,Creb3l2,Serpinf1,Emcn,Sulf1,Spred1,Cdkn1a,Lgals1,Glis2,Hmcn2,Meis3,Itgb8,Ecm1,Camk1,Foxa1,Col11a1,Pcdh18,Prkca,Anxa2,Pls3,Ro60,Map3k20,Cdon,Ago4,Lifr,Adam1a,Epha4,Ptpn9,Efnb1,Tsku,Ugdh,Socs5,Cd47,Gja4,Anxa3,Tasor,Dlg4,Sema6d,Snx10,Rara,Id3,Jak2,Hook3,Nf1,Sema7a,Mmd,S100a10,Nfkb1,Kif3c,C9orf72,Cep85l,Aida,Mical2,Bcl2l1,Runx1,Btbd3,Dipk2a,Rb1,Vav3,Scmh1,App,Ank,Rora,Tacc1,Hyal2,Il6st,Sema5a,Epgn,Acer3,Akt3,Itm2c	3941	6onl_n	1.70431394515647	0.0591220502410556	0.366352201257862
GO:0030155	regulation of cell adhesion	0.000628642680888803	0.000628642680888803	3.20159613645042	Ptprz1,Cyp1b1,Fgg,Meltf,Itga2,Ptn,Apod,Ndnf,Fgb,Alox12,Myoc,Wnt4,Wnt5a,Tgm2,Bcl6,Igf1,Jag1,Arhgap6,Kitl,Il6,Bmp7,Plau,Smarcd3,Smoc2,Vcam1,Magi2,Fbln1,Ccl2,Snai2,Serpine1,Prnp,Csf1,Cd44,Pde5a,Twsg1,Sele,Selp,Enpp2,Peak1,Emp2,Itgav,Fgl2,Tnf,Emcn,Lgals1,Egflam,Prkca,Gcnt2,Epha4,Efnb1,Socs5,Cd47,Rara,Jak2,Nf1,S100a10,Acer2	720	6onl_n	2.47686291240045	0.0791666666666667	0.0972696245733788
GO:0000902	cell morphogenesis	0.000731077939827808	0.000731077939827808	3.13603632067173	Ptprz1,Trpc6,Cntnap2,Ptn,Col25a1,Kif5c,Upk3a,P2ry1,Ntn1,Ugt8a,Lratd1,Flrt3,Map2,Stc1,Wnt7b,Fzd3,Etv1,Ednra,Thbs4,Map1b,Wnt5a,Bcl6,Alcam,Ngfr,Etv4,Egr2,Tuba1a,Stxbp1,Flrt2,Il6,Megf9,Bmp7,Nyap1,Lpar1,Chl1,Ccl11,Ar,Prag1,Frmd6,Nox4,Map6,Adcy1,Chn1,Zfp385a,Cd44,Prox1,Enpp2,Sox6,Matn2,Sdc2,Wls,Hmcn2,S100a13,Ago4,Lifr,Epha4,Efnb1,Tsku,Dlg4,Sema6d,Sema7a,C9orf72,Ssh1,Btbd3,Rb1,App,Sema5a,Cdc42ep3,Adam10,Bmpr2,Mecp2,Tmem106b,Pgrmc1,Nptn,Arhgef2,Skil,Rab21,Atp7a,Grcc10,Braf,Dscam,Ulk2,Zranb1,Mkln1	897	6onl_n	2.1899187768753	0.0936454849498328	0.107142857142857
GO:2000026	regulation of multicellular organismal development	0.000784563721770911	0.000784563721770911	3.10537177752049	Ptprz1,Asic2,Inhba,Cyp1b1,Trpc6,Msx2,Ptn,Prkg2,Pinc,Fgf2,Mycl,Lrrn1,Ntn1,Tnfrsf11b,Flrt3,Bhlhe41,Chi3l1,Gli1,Hey2,F3,Map2,Tbx3,Fst,Wnt7b,Cysltr1,Fzd3,Meis1,Thbs4,Mme,Wnt4,Map1b,Gas6,Heyl,Wnt5a,Tgm2,Bcl6,Ngfr,Igf1,Jag1,Fgfr1,Etv4,Kitl,Egr2,Flrt2,Il6,Bmp7,Ano6,Smarcd3,Cemip2,Smoc2,Ccl11,Dcn,Reck,Ccl2,Snai2,Map6,Serpine1,Csf1,Col14a1,Prox1,Hmox1,Ecscr,Enpp2,Sox6,Vegfc,Emp2,Cd34,Fgl2,Wls,Tnf,Serpinf1,Sulf1,Spred1,Itgb8,Ecm1,Prkca,Anxa2,Cdon,Epha4,Socs5,Anxa3,Dlg4,Sema6d,Rara,Hook3,Nf1,Sema7a,S100a10,Runx1,Rb1,Ank,Il6st,Sema5a,Akt3,Adam10,Bmpr2,Mecp2,Il33,Ndfip1,Nptn,Rock2,Arhgef2,Skil,Rab21,Sos2,Prkx,Vezf1,Mysm1,Braf,Dscam,Cyp26b1,Ulk2	1307	6onl_n	2.01421144527495	0.0856924254016832	0.143589743589744
